30001,0.4133964362896302
30002,0.2440505062633088
30003,0.45117036678550815
30004,0.08364075672383733
30005,0.7121608544749588
30006,0.1808586392499753
30007,0.08336142941597072
30008,0.2091291773627974
30009,0.06292088435475272
30010,0.47007811116653003
30011,0.569889946773252
30012,0.6989732123764815
30013,0.5270482283069642
30014,0.4758352997535846
30015,0.6839787102606092
30016,0.09897027079845719
30017,0.12938519440532387
30018,0.5055634448399697
30019,0.6812882513177178
30020,0.4457074776956447
30021,0.6754195504705113
30022,0.4890540103418466
30023,0.6993098595945181
30024,0.7530473299867672
30025,0.41190126113076
30026,0.44243401955149003
30027,0.09866047693990651
30028,0.2622195364137038
30029,0.538544395452261
30030,0.8126660950266119
30031,0.0811220194637067
30032,0.5532551727577844
30033,0.20029387989665107
30034,0.4039201573045479
30035,0.20519145483378864
30036,0.735629011868027
30037,0.7174107145273309
30038,0.5729921682188888
30039,0.5918965758326266
30040,0.7189105343445591
30041,0.2108157218446323
30042,0.7592351309857173
30043,0.6739892512526838
30044,0.6038273650915719
30045,0.12863697955720949
30046,0.7755826558629092
30047,0.10801840252565241
30048,0.6635121257179548
30049,0.7961062471599332
30050,0.017341750120136876
30051,0.5283718547291276
30052,0.5710684422630031
30053,0.4261861742105214
30054,0.6934341498972881
30055,0.23461620856703086
30056,0.6347137395309747
30057,0.3731399556762329
30058,0.046934535040479154
30059,0.18785258536099425
30060,0.15152487205261517
30061,0.5903660597211443
30062,0.5166918518986781
30063,0.51313726247322
30064,0.5694323978188838
30065,0.7395429675449688
30066,0.23779614428364843
30067,0.12617361503790234
30068,0.5407588247273641
30069,0.39207063894794547
30070,0.33931494639418047
30071,0.38675292758828483
30072,0.20461722489995565
30073,0.7455432664573394
30074,0.1220543702219236
30075,0.1509574696152107
30076,0.7978649298741809
30077,0.13951876469699642
30078,0.17584722160655253
30079,0.42646526908377985
30080,0.8637517956781563
30081,0.6276146358015283
30082,0.08635332565405253
30083,0.3669205917077483
30084,0.4261421288666845
30085,0.4503216614479017
30086,0.51313726247322
30087,0.6975715863998763
30088,0.8180955147318274
30089,0.13308892174816445
30090,0.5125320207456651
30091,0.5332372100336485
30092,0.45855126478126174
30093,0.4711380291449063
30094,0.376719120751491
30095,0.3288487617198618
30096,0.02990649581442789
30097,0.4823692373189642
30098,0.6715070258954301
30099,0.5283462572203983
30100,0.32063701044921933
30101,0.7121796451033202
30102,0.7242336305004907
30103,0.51313726247322
30104,0.7673061111624419
30105,0.04205263177680178
30106,0.1419385851368412
30107,0.11122931632097906
30108,0.4422082146152343
30109,0.3774229917628055
30110,0.7716222799953266
30111,0.26658413515351287
30112,0.5092745588541837
30113,0.5441492240412209
30114,0.13172725909694935
30115,0.6713379905281593
30116,0.16537086832639886
30117,0.5556250241000057
30118,0.259004755188662
30119,0.37359361286520987
30120,0.589903049885508
30121,0.6730700693654715
30122,0.7445734069973188
30123,0.6016157570612414
30124,0.06292088435475272
30125,0.7773875050930507
30126,0.055918412752424325
30127,0.36727810108872394
30128,0.7249283351293083
30129,0.40078368279310167
30130,0.6580897529167302
30131,0.4316200612756911
30132,0.56165740463715
30133,0.5110935287646534
30134,0.18308116012715003
30135,0.24809917502290324
30136,0.4163208629112788
30137,0.6082891371935942
30138,0.4739629608713147
30139,0.51313726247322
30140,0.29247115968823045
30141,0.6221587650781605
30142,0.5027468489412633
30143,0.5375047581848332
30144,0.5891517950404518
